HillaryClinton,"Making our economy work for everyone starts by making sure those at the top pay their fair share in taxes.
https://t.co/uDdkrzKL9O"
HillaryClinton,"""My opponent has America all wrong. There’s nothing we can’t do when we come together as one nation."" —Hillary"
realDonaldTrump,Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw
HillaryClinton,It took Donald Trump exactly one foreign policy trip to get rebuked by a leader of an ally nation. https://t.co/yGWzjldtZY
HillaryClinton,43 days left. Let’s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J
realDonaldTrump,"#UtahCaucus message from @IvankaTrump! #UTCaucus
#MakeAmericaGreatAgain #Trump2016
https://t.co/kHigCSUnFC"
HillaryClinton,This choice is pretty straightforward. https://t.co/8D3Og1UM14 https://t.co/1pbwefsVLy
realDonaldTrump,"#MakeAmericaSafeAgain 
https://t.co/bgBGPaKaqI"
realDonaldTrump,"""Donald Trump’s birther event is the greatest trick he’s ever pulled""
https://t.co/zvVQnxeiQ9"
realDonaldTrump,"Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH"
HillaryClinton,"“I’ll admit—it's a little wonky, but...I sweat the specifics because they matter.” https://t.co/JY5wpA23Bv https://t.co/FocZqOVLia"
HillaryClinton,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden"
realDonaldTrump,"Top searched candidate by state, as seen in the #GOPDebate media filing center. WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/nwKPRmWFNr"
HillaryClinton,Hillary was the winner of the first presidential debate—and newspapers across America agree. #SheWon… https://t.co/oDiUHd0eXO
HillaryClinton,The stakes in this campaign couldn’t be higher. Make sure you’re registered to vote: https://t.co/tTgeqxNqYm
HillaryClinton,"""I know Hillary won’t relent until ISIL is destroyed.” —@POTUS"
realDonaldTrump,"I gave a woman named Barbara Res a top N.Y. construction job, when that was unheard of, and now she is nasty. So much for a nice thank you!"
HillaryClinton,"""A person seeking to be the President of the United States should not suggest violence in any way."" https://t.co/Uu55CBCqdK"
HillaryClinton,"""She was determined to give me and my brothers opportunities far beyond anything she'd known."" —Hillary on her mom
https://t.co/RdzGIqlhfE"
realDonaldTrump,I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews
HillaryClinton,"1973: 
 
Donald Trump is sued for housing discrimination.
Hillary begins her career at the Children's Defense Fund. https://t.co/mE1p5ac3yw"
HillaryClinton,New plan: We should let entrepreneurs defer their student loans for up to 3 years → https://t.co/YuuGnE9EZy
realDonaldTrump,"""@becker_berta: @longtalltexan20 Trump single handedly did what no other politician ever dared to do, attacked the media for all their lies"""
HillaryClinton,Live now from North Carolina: Hillary’s plan to make the economy work for everyone. Watch here. https://t.co/byKmrx9XZy
HillaryClinton,Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight
HillaryClinton,"“In politics and in life, ignorance is not a virtue.” —@POTUS https://t.co/3MGECPKU2e"
HillaryClinton,.@TimKaine is everything Donald Trump and Mike Pence are not: progressive and qualified to lead on day one. https://t.co/DBosbCSLcM
HillaryClinton,Donald Trump chose one of the most anti-LGBT politicians in the country to be his Vice President. #RNCinCLE https://t.co/krj1yThzKp
HillaryClinton,"“Sandy, my fourth of five daughters, was gone… So many of our children gone but not forgotten” —Geneva Reed-Veal, Sandra Bland’s mother."
realDonaldTrump,Bernie caved! https://t.co/xtcOnA8cw1
HillaryClinton,"""Hillary understands that a college loan is about a lot more than getting a qualified child an education."" —@JoeBiden"
HillaryClinton,You have a problem when a candidate looks to Saddam Hussein and Kim Jong-un as examples of good leadership. https://t.co/T1nPQgSRQ7
HillaryClinton,The man who could be your next president may be deeply indebted to another country. Do you trust him to run ours? https://t.co/5TU9olTqd5
realDonaldTrump,"Wow, I hear @Morning_Joe has gone really hostile ever since I said I won't do or watch the show anymore.They misrepresent my positions!"
realDonaldTrump,"Ted Cruz, along with Jeb Bush, pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice, but didn't!"
HillaryClinton,"We have to work together to make sure every child has clean water to drink and air to breathe and good schools, no matter their zip code."
realDonaldTrump,"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
https://t.co/Eu43S1wJN9
4/16: WATERTOWN - 3pm
https://t.co/UdOZzisJhA 
#Trump2016"
realDonaldTrump,"Join me live in Toledo, Ohio!
#MakeAmericaGreatAgain
https://t.co/ruEvMGx4C9"
HillaryClinton,"Donald Trump is really good at spending other people's money—on:

Legal settlements.
Payoffs.
Portraits of himself. https://t.co/C5bXw5brI9"
HillaryClinton,"Q: ""Will you condemn David Duke and say that you don't want...white supremacists' [votes]?""

Trump: ""I don't know.""
https://t.co/PD8bNwMsUK"
HillaryClinton,¡Esta victoria es de todos ustedes Nueva York! Muchas gracias por su apoyo. Unete a la campaña aquí → https://t.co/29hAgCxpQM
HillaryClinton,"If you want to see the best of America, you need look no further than the example set by Army Captain Humayun Khan.
https://t.co/aEhY06r7St"
realDonaldTrump,"Great new poll- thank you America!
#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc"
HillaryClinton,Today's attack in Baghdad is another horrific example of ISIS's savagery. We will defeat them. My prayers are with the victims' families. -H
realDonaldTrump,I will be interviewed on @CNN at 7:00 A.M.
realDonaldTrump,"Join me Monday in Columbus, Ohio &amp; Harrisburg, Pennsylvania! #MAGA

3pm in OH: https://t.co/DDg0AUsqRq

7pm in PA: https://t.co/VmSLBvL43l"
realDonaldTrump,N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!
realDonaldTrump,"#CrookedHillary 
https://t.co/oHI6xrDJU0"
realDonaldTrump,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.
HillaryClinton,Only one candidate in this race is standing up for working families. Take a look: https://t.co/24KUrmW0zH
realDonaldTrump,"""@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time."" THANK YOU!"
realDonaldTrump,ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!
realDonaldTrump,Jeb failed as Jeb! He gave up and enlisted Mommy and his brother (who got us into the quicksand of Iraq). Spent $120 million.Weak-no chance!
realDonaldTrump,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!
HillaryClinton,"We need to start listening to each other.
Hearing each other.
Walking in each other’s shoes."
realDonaldTrump,"Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria, Iraq and Libya. She is reckless and dangerous!"
realDonaldTrump,"Thank you Georgia!
#SuperTuesday #Trump2016"
realDonaldTrump,"Great time last night in Louisiana. Big and energetic crowd. Go out and vote now, polls open. MAKE AMERICA GREAT AGAIN!"
HillaryClinton,"""Whether you supported me in this primary, or Senator Sanders, we all need to keep working toward that better, fairer, stronger America."""
HillaryClinton,Hillary on the situation in #Turkey. https://t.co/WwpeKFXwX1
HillaryClinton,"We’re going to invest $20 billion specifically to create jobs for young people, especially in communities of color. https://t.co/86wMnjfxhs"
realDonaldTrump,#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t
HillaryClinton,"Like anyone who’s ever been home sick from work, I’m just anxious to get back out there. See you on the trail soon. -H"
HillaryClinton,Our diversity isn’t a liability in the fight against terrorism. It’s an asset. It makes us stronger. https://t.co/0cTpmfvA3c
HillaryClinton,"""Trump’s ideas are not only profoundly wrong, they’re dangerous and they’re very un-American.” —@JoeBiden https://t.co/tV4Cfp982z"
HillaryClinton,"""I completely reject anyone, including my opponent, who calls the American military a 'disaster.'"" —Hillary to the @AmericanLegion"
HillaryClinton,"If you dream it, you should be able to build it. https://t.co/uArcPunfFy https://t.co/qKg0MOHVBv"
HillaryClinton,#DebateNight https://t.co/x4oTfkIlHS
realDonaldTrump,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!
realDonaldTrump,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War."
HillaryClinton,"""Trump says he would run our country like he has run his businesses. Well, I’m from Jersey...we see how he leads in Atlantic City.” —Booker"
HillaryClinton,"We've made our union more perfect because people refused to be kept on the sidelines. Onward. #WomensEqualityDay
https://t.co/QugGOqb2yl"
HillaryClinton,This election is too important to sit out. Go to https://t.co/tTgeqxNqYm and make sure you're registered. #NationalVoterRegistrationDay -H
HillaryClinton,"This week, Donald Trump made a shockingly ignorant pitch to African American voters. https://t.co/acxeolbsuv"
realDonaldTrump,I'm going to do what @MittRomney was totally unable to do- WIN!
realDonaldTrump,It was a very wise move that Ted Cruz renounced his Canadian citizenship 18 months ago. Senator John McCain is certainly no friend of Ted!
HillaryClinton,"""America has never been about what one person says he’ll do for us. It’s always been about what can be achieved by us, together.” —@POTUS"
HillaryClinton,"""I really regret doing this."" —Hillary on Between Two Ferns https://t.co/OmDyINNCrW"
HillaryClinton,"""Hillary Clinton would make a sober, smart and pragmatic president. Donald Trump would be a catastrophe."" —@LATimes https://t.co/NG1am536OS"
realDonaldTrump,.@FrankLuntz is a total clown. Has zero credibility!  @FoxNews  @megynkelly
HillaryClinton,"Health care.
Education.
Criminal justice.
Equal pay.
Tackling racial injustice means tackling them all: https://t.co/8EsDQhjJgU"
realDonaldTrump,"Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus, either a new election should take place or Cruz results nullified."
HillaryClinton,I stand with everyone at the International AIDS Conference in Durban in the fight for an #AIDSFreeGeneration. https://t.co/Dro1zQlvJv -H
realDonaldTrump,Our inner cities have been left behind. We will never have the resources to support our people if we have an open border.
realDonaldTrump,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!"
HillaryClinton,"""We may have a record-setting turnout in this election.

We could have the biggest turnout we've ever had."" https://t.co/tTgeqxNqYm"
realDonaldTrump,"Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool, but it's far too late. 1% in Nevada!"
HillaryClinton,"RT if you believe that #LoveTrumpsHate

Then make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53"
HillaryClinton,"""It just seems that the economy does better under the Democrats than the Republicans."" —Donald Trump, March 2004 https://t.co/rKW1wpaDNk"
realDonaldTrump,"Hillary's wars in the Middle East have unleashed destruction, terrorism and ISIS across the world."
realDonaldTrump,"On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!"
realDonaldTrump,The failing @nytimes is greatly embarrassed by the totally dishonest story they did on my relationship with women.
realDonaldTrump,".@CNN is unwatchable. Their news on me is fiction. They
are a disgrace to the broadcasting industry and an arm of the Clinton campaign."
HillaryClinton,"You're wrong, @realDonaldTrump. We can uphold Second Amendment rights while preventing senseless gun violence. https://t.co/G7g1AdZWCA"
HillaryClinton,Families shouldn’t have to spend more than 10% of their income on child care. https://t.co/EYR8iWoYfb
realDonaldTrump,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD
realDonaldTrump,"In the just out @FoxNews Poll, I easily beat Hillary Clinton - and I havn't even focused on her yet. On our way: MAKE AMERICA GREAT AGAIN!"
HillaryClinton,We need to stop terrorists from getting the weapons they need to carry out attacks. https://t.co/Q6r7VVj9ds
HillaryClinton,Our hearts go out to the people of Ecuador and the families who lost loved ones from yesterday's earthquake. -H
realDonaldTrump,I am at Trump National Doral-best resort in U.S. Rory and Adam Scott are doing great! Watch on NBC at 3:00 P.M.  MAKE AMERICA GREAT AGAIN!
realDonaldTrump,"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! 👏👏👏"" Thank you."
realDonaldTrump,"""@M0ther0f2kids: @meetthepress @NBCNews @clewandowski Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD"""
realDonaldTrump,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!"
realDonaldTrump,"Join me in Columbus, Ohio tomorrow!
#MakeAmericaGreatAgain #Trump2016
https://t.co/yFhZd55GD9"
realDonaldTrump,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!
realDonaldTrump,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!"
realDonaldTrump,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!
HillaryClinton,(It's only Wednesday.) https://t.co/IPkbU8xdaw
HillaryClinton,"""We’re not done perfecting our union or living up to our founding creed—that all of us are created equal.” —@POTUS"
realDonaldTrump,"Huge crowd expected tomorrow night! VT Police say first come, first serve. Arrive early!"
realDonaldTrump,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw"
realDonaldTrump,Is this the New York that Ted Cruz is talking about &amp; demeaning? https://t.co/rYGX9vazku
realDonaldTrump,"""@AshleyEdam: New CBS Poll shows defections from Cruz's core supporters &amp; increased support for @realDonaldTrump ...Not surprising."""
realDonaldTrump,Don't forget to watch The Tonight Show with the wonderful @jimmyfallon at 11:30 P.M. You will not be disappointed!  @NBC
realDonaldTrump,A true honor to receive the endorsement of John Wayne's daughter....read: https://t.co/X6jR0WVBvd https://t.co/1e6gk0PsQH
realDonaldTrump,"""@NathanDWilsonFL: @MariaBartiromo you had a great interview with Donald today! I started watching your show due to Donald Trump."
HillaryClinton,"""I am humbled and moved by the Republicans who are willing to stand up and say that Donald Trump does not represent their values.” —Hillary"
realDonaldTrump,New CBS National Poll just out - massive lead for Trump. The Wall Street Journal/NBC Poll is a total joke. No wonder WSJ is doing so badly!
realDonaldTrump,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN
realDonaldTrump,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!
realDonaldTrump,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16"
realDonaldTrump,"Instead of driving jobs and wealth away, AMERICA will become the WORLD'S great magnet for innovation &amp; job creation! https://t.co/cvu20ZQSVJ"
HillaryClinton,"""Let’s be more than allies to each other. Let’s take on each other’s struggles as our own."" —Hillary"
realDonaldTrump,"In Austin, Texas with some of our amazing Border Patrol Agents. I will not let them down! https://t.co/U28HNPtjm9 https://t.co/7ImVH69fNb"
realDonaldTrump,"""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn"""
realDonaldTrump,Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border &amp; WALL!
HillaryClinton,"""You’re right, he doesn’t trash talk everybody. He likes Vladimir Putin.” —@TimKaine on Donald Trump"
realDonaldTrump,"With the coming forward today of the woman central to the failing @nytimes hit piece on me, we have exposed the article as a fraud!"
realDonaldTrump,Thank you to everyone who came out &amp; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG
HillaryClinton,"""Tim has led on some of the most important issues facing our country—from voting rights to LGBT equality to criminal justice reform."""
realDonaldTrump,Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3
HillaryClinton,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP"
realDonaldTrump,"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying"
HillaryClinton,Just 10 minutes left to finish reading Trump's lawsuits. Think we can make it? Tune in now: https://t.co/uEDYLIKkFk https://t.co/jpZ1a750Sx
realDonaldTrump,"The ""Rust Belt"" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!"
realDonaldTrump,"Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! 
https://t.co/fFN9pisyQ4 https://t.co/VxyuDwZmC9"
HillaryClinton,"Education should be about building a brighter future, not a lifetime of debt. https://t.co/xAk392JIAt"
realDonaldTrump,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!
HillaryClinton,"Don’t believe anyone who says “I alone can fix it.”

Those were actually Donald Trump’s words at the Republican convention in Cleveland."
HillaryClinton,"""Investing in the health and education of women...is essential to improving global prosperity."" —Hillary #TBT
https://t.co/eCSnOxplb7"
realDonaldTrump,"On Greta, 87% of the people said they would not watch the debate if I'm not in it. Wow- what an honor!"
realDonaldTrump,"Thank you Virginia! #Trump2016
#SuperTuesday"
realDonaldTrump,"Ted Cruz didn't win Iowa, he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!"
HillaryClinton,"If anything else killed 33,000 people per year, Congress would take action. It's time to #StopGunViolence. https://t.co/PoTp8Mirei"
HillaryClinton,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS"
HillaryClinton,"Estas son las promesas de Trump. Así podría ser su presidencia….
https://t.co/EXZ6inYiLT"
HillaryClinton,"An attack on LGBT Americans is an attack on all Americans.
https://t.co/q4Z3kWOcPR"
HillaryClinton,"1. Will you sever ties with your company linked to foreign leaders, questionable organizations, and criminals if you become president?"
realDonaldTrump,"I will take care of the Veterans who have served this country so bravely.
#ThankAVet Video: https://t.co/WH9GSeSH29 https://t.co/WMR7jnmsyz"
HillaryClinton,"""Imagine him being in charge when your jobs and savings are at stake.  Is this who you want leading us in an emergency?” —Hillary on Trump"
realDonaldTrump,#WheresHillary? Sleeping!!!!!
HillaryClinton,People who care about protecting the lives of police officers should be committed to getting assault weapons off our streets.
realDonaldTrump,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!"
realDonaldTrump,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4
HillaryClinton,"""Then she went down to South Texas…and registered Mexican-American voters.” —@BillClinton on Hillary"
HillaryClinton,"Why do so many Ku Klux Klan members support Trump?

""A lot of what he believes, we believe in."" https://t.co/AqB3DLKL9f"
HillaryClinton,"We need comprehensive immigration reform to keep families like Karla's together. #DemsInPhilly
https://t.co/mc29cTNnSu"
realDonaldTrump,"I heard that @Morning_Joe was very nice on Friday but that little Donny D, a big failure in TV (&amp; someone I helped), was nasty. Irrelevant!"
HillaryClinton,".@JoeBiden’s hitting the trail with Hillary in Scranton, folks. Tune in now: https://t.co/zFvHUT7UQ2 https://t.co/xbqUILQKGB"
realDonaldTrump,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!"
HillaryClinton,"""I will never, ever disrespect Gold Star families who’ve made the ultimate sacrifice for our nation or prisoners of war.” —Hillary"
realDonaldTrump,Can you believe that the Chinese would not give Obama the proper stairway to get off his plane - fight on tarmac! https://t.co/FAldS5zZi5
realDonaldTrump,"Hillary's vision is a borderless world where working people have no power, no jobs, no safety."
HillaryClinton,"We’ve seen too many examples of the struggle to live freely, openly, and without fear being marked by violence. We have to stand together."
HillaryClinton,"""What Hillary’s all about is making sure every one of you…can look your child in the eye and say…everything is gonna be ok.” —@JoeBiden"
realDonaldTrump,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!"
realDonaldTrump,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!
realDonaldTrump,The Tonight Show begins in 5 minutes. Enjoy!
realDonaldTrump,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!"
HillaryClinton,"“A leader who's got real plans to break down barriers and blast through glass ceilings."" —@POTUS on Hillary: https://t.co/fNppatvJ41"
HillaryClinton,"Under Trump's child care plan, hardworking families that can’t afford child care in the first place would get little to no real help."
HillaryClinton,"On average, it takes black women until today to catch up to white men's 2015 earnings. Time to close the pay gap. https://t.co/5eYBD4Y7Mr"
HillaryClinton,"Donald Trump is proud of his recklessness—that’s his business. But when he’s running for president, it’s ours."
HillaryClinton,"“I like people that weren’t captured, ok?”

Trump has something to say about prisoners of war.
https://t.co/sbMCyxVfRo"
realDonaldTrump,The media is on a new phony kick about my management style. I spend much less money &amp; get much better results! What we need as Prez!
realDonaldTrump,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!"
realDonaldTrump,"Thank you North Carolina- get out &amp; #VoteTrump on 11/8/2016!
#MakeAmericaGreatAgain https://t.co/HX2LRYs4Vq"
realDonaldTrump,"I was referring to a backstop for pre-existing conditions. I will eliminate the law, in its entirety, &amp; replace it w/ something much better."
realDonaldTrump,"""@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony"""
realDonaldTrump,Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!
HillaryClinton,"""As we Methodists like to say: do all the good you can for all the people you can in all the ways you can."" —Hillary"
HillaryClinton,We can't sit by while extreme politicians attack women's basic rights. Not only is this unconstitutional—it's wrong. https://t.co/nhCWgRIWKX
realDonaldTrump,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!"
realDonaldTrump,"George Will, one of the most overrated political pundits (who lost his way long ago), has left the Republican Party.He's made many bad calls"
realDonaldTrump,Thoughts and prayers to the great people of Indiana. You will prevail!
realDonaldTrump,Thank you so much. Earnest must have been a great person. https://t.co/2DZp7YOadj https://t.co/2YtLlEwceB
realDonaldTrump,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!"
HillaryClinton,"Trump wants to be our Commander-in-Chief. Here's how he's treated veterans thus far:
https://t.co/iquFJ676Rj"
HillaryClinton,"""It sends a message of disrespect and makes the situation inside those countries more difficult."" —Hillary on Trump's anti-Muslim rhetoric"
HillaryClinton,"""If I’m good at anything in public life, it’s because I started at the local level—listening to people...&amp; trying to find consensus."" —Kaine"
HillaryClinton,People had some fun with a new game we invented: Sad! Libs. https://t.co/9jsm3Nc8cb
realDonaldTrump,The #1 trend on Twitter right now is #TrumpWon - thank you!
realDonaldTrump,"Amazing that Ted Cruz can't even get a Senator like @BenSasse, who is easy, to endorse him. Not one Senator  is endorsing Canada Ted!"
realDonaldTrump,We could only get a small fraction of this 25k crowd in. The movement to Make America Great Again is unbelievable! https://t.co/NHPdGm57YJ
HillaryClinton,Making the wrong choice on climate change would be a disaster for our kids and grandkids. https://t.co/dhc0OABqml
HillaryClinton,"""I will make it a national priority for more companies to share profits with employees. On top of, not instead of, good wages."" —Hillary"
HillaryClinton,Trump says he hires the best people. This is what he means: https://t.co/FvCVcmLLCY
HillaryClinton,"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall"
realDonaldTrump,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!
HillaryClinton,"When Donald Trump was asked about anti-Semitic slurs and death threats coming from his supporters, he refused to condemn them."
realDonaldTrump,"Wow, @CNN ratings are up 75% because it's ""all Trump, all the time."" The networks are making a fortune off of me! MAKE AMERICA GREAT AGAIN!"
HillaryClinton,126 things Donald Trump has said and done that should disqualify his candidacy: https://t.co/h4qUNNnTOf
realDonaldTrump,"Thank you Houston, Texas! 
#AmericaFirst #Trump2016 
https://t.co/593p8uRPhq"
realDonaldTrump,"""@AngPiazza: @foxandfriends  @realDonaldTrump he's the ONLY candidate that will keep us safe!"""
realDonaldTrump,#MakeAmericaGreatAgain #ImWithYou https://t.co/IoYMdjvWHf
realDonaldTrump,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q"
realDonaldTrump,"""@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides, stayed composed, returned fire and WON!"
HillaryClinton,"""We lost our mother a few years ago but I miss her every day. And I still hear her voice urging me to keep working, keep fighting for right"""
HillaryClinton,"What the movement for LGBT equality has taught us: with courage and love, there's nothing we can't do. Happy Pride Month. Let's fight on."
HillaryClinton,"When any barrier falls in America, it clears the way for everyone. https://t.co/nz6Y29DMwP"
HillaryClinton,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be… https://t.co/QjB01msPaT"
HillaryClinton,"Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va… https://t.co/3LV3pmjRBI"
HillaryClinton,"Donald Trump's no good, horrible, very bad week. https://t.co/MtgwywgJ3q"
HillaryClinton,Trump has written a lot of books about business—but they all seem to end at Chapter 11.
realDonaldTrump,"""@RubinsteinNel: @realDonaldTrump @pearl_brendan @dphilbs If Trump doesn't win, we may not be able to recuperate America."""
HillaryClinton,"""We have never had a candidate that was more qualified to take the office of president."" —@POTUS on Hillary https://t.co/EJ9xI5VQK7"
HillaryClinton,"""Let’s go forward. Let’s win the nomination."" —Hillary https://t.co/NNXa1Us7rf https://t.co/U80iCEa3Fi"
HillaryClinton,"""She’s got the courage, the compassion, and the heart to get the job done.""

Watch President Obama endorse Hillary.
https://t.co/DzKgMFgdmP"
realDonaldTrump,Amazing rally in Florida - this is a MOVEMENT! Join us today at https://t.co/3KWOl2ibaW. https://t.co/BF1IqPXNho
realDonaldTrump,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks."
realDonaldTrump,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!"
realDonaldTrump,LYIN' TED https://t.co/Q0qXDGCN1l
realDonaldTrump,"""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks"
realDonaldTrump,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!
realDonaldTrump,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!"
HillaryClinton,New Yorkers head to the polls today. RT this if you’re voting for Hillary. https://t.co/frhgx4Yu2s
HillaryClinton,The next president—and her husband. https://t.co/W5A0rHs21y
HillaryClinton,"""I’ve been called many things by many people. 'Quitter' is not one of them."" #TBT https://t.co/wUjSOxc85I"
realDonaldTrump,"""@ResisTyr:  Mr.Trump...BOTH Cruz AND Rubio are ineligible to be POTUS! It's a SLAM DUNK CASE!! Check it! https://t.co/NjqWP0pP6X"""
HillaryClinton,"Latest reckless idea from Trump: gut rules on Wall Street, and leave middle-class families out to dry. https://t.co/MXXH9JmfQj"
realDonaldTrump,Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B
HillaryClinton,"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A"
realDonaldTrump,"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!"
realDonaldTrump,I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!
HillaryClinton,"""Unity versus division, compassion versus selfishness, and love versus hate. The stakes don’t get much higher."" https://t.co/nwy7MfMutc"
HillaryClinton,Hillary accepted the Democratic nomination for president on Thursday. (There were balloons.) https://t.co/yURPGlmYkR https://t.co/jbh1J7Oqwx
realDonaldTrump,Don’t like @SamuelLJackson’s golf swing.  Not athletic. I’ve won many club championships. Play him for charity!
realDonaldTrump,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3"
realDonaldTrump,"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting."
HillaryClinton,Road trip: Tag along on Hillary and @TimKaine's bus tour through Ohio and Pennsylvania → https://t.co/oA2spAUmu9 https://t.co/xj3HOYaFBc
